Train signal size,Train background size,Validation signal size,Validation background size,Loss,ACC,AUC,Loss-true,ACC-true,AUC-true,Sample Type,Model Name,TPR/FPR^0.5: FPR=0.1,TPR/FPR^0.5: FPR=0.01,TPR/FPR^0.5: FPR=0.001,Training epochs,time
92142,97440.0,3839.0,4059.0,0.691224217414856,0.5274753102051152,0.5275467333517259,0.6547888517379761,0.8023,0.8607719699999998,"Sensitivity: 2.0, Resolution: 25x25, Jet rotation: +5",SB_2.0_jet_aug_5_25x25,2.0380879519785204,1.733,1.1447445129809537,19.0,2024-05-07 23:09:59.831837
15467,16267.0,3866.0,4066.0,0.6907424926757812,0.5303832576903681,0.5293962665680014,0.6428555250167847,0.7953,0.860563655,"Sensitivity: 3.0, Resolution: 25x25",SB_3.0_25x25,1.8549920754547715,0.8069999999999999,0.4237452064625628,21.0,2024-05-07 23:11:17.321195
92142,97440.0,3839.0,4059.0,0.6902753710746765,0.5279817675360851,0.5258162665928916,0.5574074983596802,0.8185,0.83111643,"Sensitivity: 2.0, Resolution: 25x25, Jet rotation: +5",SB_2.0_jet_aug_5_25x25,2.322376713627658,3.273,5.736371675545441,31.0,2024-05-07 23:13:19.256053
15467,16267.0,3866.0,4066.0,0.6911787390708923,0.5286182551689359,0.5269294356516343,0.6320224404335022,0.8321,0.906369865,"Sensitivity: 3.0, Resolution: 25x25",SB_3.0_25x25,2.294864897984193,2.603,1.5115687215604854,33.0,2024-05-07 23:14:52.027756
92802,97602.0,3866.0,4066.0,0.6908549070358276,0.5301311144730206,0.5297493389594199,0.653170645236969,0.77865,0.82771133,"Sensitivity: 3.0, Resolution: 25x25, Jet rotation: +5",SB_3.0_jet_aug_5_25x25,1.805344316190128,0.583,0.2118726032312814,28.0,2024-05-07 23:15:47.118250
15577,16294.0,3894.0,4072.0,0.6907216906547546,0.5310067788099423,0.5322608241685612,0.6382761001586914,0.8082,0.8725104550000001,"Sensitivity: 4.0, Resolution: 25x25",SB_4.0_25x25,2.0102599085690387,1.169,0.7621089161005795,20.0,2024-05-07 23:16:58.398633
92802,97602.0,3866.0,4066.0,0.6890496015548706,0.5292486132123045,0.5263460073810579,0.5390802025794983,0.8257,0.84643036,"Sensitivity: 3.0, Resolution: 25x25, Jet rotation: +5",SB_3.0_jet_aug_5_25x25,2.372340700658318,3.792,7.6716856035684895,27.0,2024-05-07 23:19:07.241280
15577,16294.0,3894.0,4072.0,0.6909457445144653,0.5289982425307557,0.5311157321777598,0.6386523246765137,0.8355,0.90635925,"Sensitivity: 4.0, Resolution: 25x25",SB_4.0_25x25,2.3053004142627485,2.404,1.5115687215604854,24.0,2024-05-07 23:20:22.414531
93462,97764.0,3894.0,4072.0,0.6899845004081726,0.5277429073562642,0.5243172333033643,0.5464562177658081,0.86675,0.914920295,"Sensitivity: 4.0, Resolution: 25x25, Jet rotation: +5",SB_4.0_jet_aug_5_25x25,2.6234255468756875,4.260999999999999,7.257427230086431,23.0,2024-05-07 23:20:53.176134
15687,16321.0,3921.0,4079.0,0.6902177929878235,0.53275,0.5351469907730885,0.6271551251411438,0.805,0.86989827,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,1.996029659098281,0.792,0.407933818161721,17.0,2024-05-07 23:22:00.364769
93462,97764.0,3894.0,4072.0,0.689749538898468,0.5342706502636204,0.5353154959572078,0.5482185482978821,0.84515,0.90676053,"Sensitivity: 4.0, Resolution: 25x25, Jet rotation: +5",SB_4.0_jet_aug_5_25x25,2.4947208461068344,5.574,9.803060746521975,26.0,2024-05-07 23:24:32.772209
94122,97926.0,3921.0,4079.0,0.6893821358680725,0.529625,0.5307342695360109,0.5705713629722595,0.88205,0.945093475,"Sensitivity: 5.0, Resolution: 25x25, Jet rotation: +5",SB_5.0_jet_aug_5_25x25,2.7309429873214124,5.262,8.87967566975281,20.0,2024-05-07 23:25:21.141298
15687,16321.0,3921.0,4079.0,0.6892830729484558,0.53075,0.5315397712320162,0.569940447807312,0.8675,0.921420115,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.634493518686277,5.155999999999999,6.827357468303532,43.0,2024-05-07 23:26:27.354163
15797,16347.0,3949.0,4086.0,0.6898947358131409,0.5336652146857498,0.5360864172878701,0.6209051609039307,0.8296,0.8978926349999999,"Sensitivity: 6.0, Resolution: 25x25",SB_6.0_25x25,2.2158079564799835,1.725,1.989072648245911,22.0,2024-05-07 23:26:38.873801
94122,97926.0,3921.0,4079.0,0.6881395578384399,0.529125,0.5296852040849184,0.5374814867973328,0.8653,0.91545606,"Sensitivity: 5.0, Resolution: 25x25, Jet rotation: +5",SB_5.0_jet_aug_5_25x25,2.6044518809146773,4.936,9.214877101730655,21.0,2024-05-07 23:29:56.914631
94782,98082.0,3949.0,4086.0,0.6884310841560364,0.5330429371499689,0.5357532102589959,0.536677360534668,0.87185,0.913467575,"Sensitivity: 6.0, Resolution: 25x25, Jet rotation: +5",SB_6.0_jet_aug_5_25x25,2.6572619178394894,4.897,9.322394542176385,25.0,2024-05-07 23:30:39.523414
15797,16347.0,3949.0,4086.0,0.6886263489723206,0.5341630367143746,0.5328190485964773,0.5549986958503723,0.90305,0.963998895,"Sensitivity: 6.0, Resolution: 25x25",SB_6.0_25x25,2.860280143622299,5.632,7.53254538652108,31.0,2024-05-07 23:31:30.274029
15907,16374.0,3976.0,4092.0,0.6892550587654114,0.533961328705999,0.535276695608647,0.57398921251297,0.8846,0.94942916,"Sensitivity: 7.0, Resolution: 25x25",SB_7.0_25x25,2.742643414664036,5.494,7.301699117328788,39.0,2024-05-07 23:32:24.330311
94782,98082.0,3949.0,4086.0,0.6876887083053589,0.5316739265712508,0.5387394306780021,0.5499574542045593,0.89265,0.95333825,"Sensitivity: 6.0, Resolution: 25x25, Jet rotation: +5",SB_6.0_jet_aug_5_25x25,2.799248184781049,6.246,10.0908280135973,19.0,2024-05-07 23:34:51.195732
95442,98244.0,3976.0,4092.0,0.6879947781562805,0.5330937035200793,0.5347884594959788,0.5401464104652405,0.9052,0.95890548,"Sensitivity: 7.0, Resolution: 25x25, Jet rotation: +5",SB_7.0_jet_aug_5_25x25,2.8754590763911074,6.808999999999999,10.963616647803772,20.0,2024-05-07 23:35:53.871384
15907,16374.0,3976.0,4092.0,0.6889075040817261,0.5309866137828458,0.5314042736379174,0.5604792237281799,0.88875,0.94993374,"Sensitivity: 7.0, Resolution: 25x25",SB_7.0_25x25,2.7717363691375843,5.869999999999999,8.446443630309743,42.0,2024-05-07 23:36:38.873767
16017,16401.0,4004.0,4099.0,0.688857913017273,0.5351104529186721,0.537345583179933,0.5855587720870972,0.8782,0.946363765,"Sensitivity: 8.0, Resolution: 25x25",SB_8.0_25x25,2.65821060113754,4.547999999999999,5.704748898943757,30.0,2024-05-07 23:37:24.353098
96102,98406.0,4004.0,4099.0,0.6878429651260376,0.5326422312723682,0.5352827521344232,0.5607433319091797,0.8868,0.936138455,"Sensitivity: 8.0, Resolution: 25x25, Jet rotation: +5",SB_8.0_jet_aug_5_25x25,2.753395158708608,5.712,11.156515585074043,20.0,2024-05-07 23:40:48.498865
95442,98244.0,3976.0,4092.0,0.6856811046600342,0.5378036688150719,0.5416104582037681,0.5491921305656433,0.84395,0.868394745,"Sensitivity: 7.0, Resolution: 25x25, Jet rotation: +5",SB_7.0_jet_aug_5_25x25,2.470687535889555,4.313,7.8993695951006115,27.0,2024-05-07 23:41:02.978791
16127,16428.0,4031.0,4106.0,0.6876868605613708,0.5344721641882758,0.539447176491301,0.5360547304153442,0.9084,0.9681271800000002,"Sensitivity: 9.0, Resolution: 25x25",SB_9.0_25x25,2.896646336714236,6.277,8.108079920671726,40.0,2024-05-07 23:42:37.797488
16017,16401.0,4004.0,4099.0,0.6879636645317078,0.5327656423546835,0.5346189550873621,0.5061404705047607,0.9098,0.965129685,"Sensitivity: 8.0, Resolution: 25x25",SB_8.0_25x25,2.9055007141627067,6.45,8.693101287802875,40.0,2024-05-07 23:42:45.757637
96762,98568.0,4031.0,4106.0,0.6862439513206482,0.533120314612265,0.5388052626243061,0.5191698670387268,0.8979,0.94839309,"Sensitivity: 9.0, Resolution: 25x25, Jet rotation: +5",SB_9.0_jet_aug_5_25x25,2.828973594786632,5.9,13.164561899280963,20.0,2024-05-07 23:46:05.465664
96102,98406.0,4004.0,4099.0,0.6845847964286804,0.536344563741824,0.5428633637648032,0.5426482558250427,0.8443,0.89349051,"Sensitivity: 8.0, Resolution: 25x25, Jet rotation: +5",SB_8.0_jet_aug_5_25x25,2.485866468658363,3.53,5.170323974375301,28.0,2024-05-07 23:47:16.150976
16237,16455.0,4059.0,4113.0,0.68747478723526,0.5363436123348018,0.5412977988719392,0.5419021248817444,0.89285,0.956561855,"Sensitivity: 10.0, Resolution: 25x25",SB_10.0_25x25,2.8001968680791,6.202999999999999,8.202948250476776,40.0,2024-05-07 23:47:50.558352
16127,16428.0,4031.0,4106.0,0.6867187023162842,0.5359469091802875,0.5409050692496039,0.5284445285797119,0.91345,0.96604334,"Sensitivity: 9.0, Resolution: 25x25",SB_9.0_25x25,2.9222607857615994,6.741,10.909857927580909,34.0,2024-05-07 23:48:50.343394
97422,98730.0,4059.0,4113.0,0.6858912706375122,0.5337738619676946,0.5379693107984724,0.532309889793396,0.9044,0.94682229,"Sensitivity: 10.0, Resolution: 25x25, Jet rotation: +5",SB_10.0_jet_aug_5_25x25,2.854904271600013,6.022999999999999,12.962176129030189,23.0,2024-05-07 23:51:39.224395
15137,16187.0,3784.0,4046.0,0.6912604570388794,0.5295019157088122,0.52199566246098,0.6819929480552673,0.64605,0.66723076,"Sensitivity: 0.0, Resolution: 25x25",SB_0.0_25x25,0.8269356081340312,0.0659999999999999,0.0,22.0,2024-05-07 23:52:54.038975
96762,98568.0,4031.0,4106.0,0.6843740940093994,0.5388963991643112,0.5492995529169153,0.5039672255516052,0.88485,0.94466327,"Sensitivity: 9.0, Resolution: 25x25, Jet rotation: +5",SB_9.0_jet_aug_5_25x25,2.737267542641749,4.665,7.930992371702296,27.0,2024-05-07 23:53:12.551036
16237,16455.0,4059.0,4113.0,0.6868107318878174,0.5360988742046011,0.5406908685270573,0.5249361395835876,0.9154,0.9674092,"Sensitivity: 10.0, Resolution: 25x25",SB_10.0_25x25,2.934909896402273,6.513999999999999,9.768275692260124,36.0,2024-05-07 23:54:54.667770
90822,97122.0,3784.0,4046.0,0.6912536025047302,0.5292464878671775,0.5173804302842888,0.6816844344139099,0.61365,0.5688828149999999,"Sensitivity: 0.0, Resolution: 25x25, Jet rotation: +5",SB_0.0_jet_aug_5_25x25,0.993271413058888,0.2479999999999999,0.0189736659610102,25.0,2024-05-07 23:56:49.559204
15247,16213.0,3811.0,4052.0,0.6909977197647095,0.5293145110008902,0.527104574408315,0.6687270998954773,0.74165,0.79431121,"Sensitivity: 1.0, Resolution: 25x25",SB_1.0_25x25,1.34807896652978,0.109,0.0063245553203367,23.0,2024-05-07 23:58:07.615735
97422,98730.0,4059.0,4113.0,0.6837821006774902,0.534997552618698,0.5440072269785315,0.5020484924316406,0.9088,0.950728845,"Sensitivity: 10.0, Resolution: 25x25, Jet rotation: +5",SB_10.0_jet_aug_5_25x25,2.882099859477461,5.522,11.6308572340993,24.0,2024-05-07 23:58:59.217581
15137,16187.0,3784.0,4046.0,0.6902062296867371,0.5353767560664112,0.5320279523325311,0.6637628674507141,0.7003,0.7302142699999999,"Sensitivity: 0.0, Resolution: 25x25",SB_0.0_25x25,1.0742257211591983,0.089,0.0126491106406735,16.0,2024-05-07 23:59:59.976703
91482,97278.0,3811.0,4052.0,0.6910938024520874,0.5296960447666285,0.5211346888248622,0.6460504531860352,0.75665,0.78147471,"Sensitivity: 1.0, Resolution: 25x25, Jet rotation: +5",SB_1.0_jet_aug_5_25x25,1.903374923655348,0.7649999999999999,0.1201665510863984,20.0,2024-05-08 00:01:19.124845
15357,16240.0,3839.0,4059.0,0.6909058094024658,0.530134211192707,0.5282566643185198,0.6581332683563232,0.78865,0.84444787,"Sensitivity: 2.0, Resolution: 25x25",SB_2.0_25x25,1.7512693682012483,0.3119999999999999,0.0031622776601683,18.0,2024-05-08 00:02:28.577776
90822,97122.0,3784.0,4046.0,0.6894972324371338,0.5334610472541507,0.5339550180848363,0.680338978767395,0.64425,0.54350096,"Sensitivity: 0.0, Resolution: 25x25, Jet rotation: +5",SB_0.0_jet_aug_5_25x25,1.2228527711871122,0.245,0.0126491106406735,22.0,2024-05-08 00:03:28.982134
15247,16213.0,3811.0,4052.0,0.690135657787323,0.534655983721226,0.5344301630625535,0.6594865322113037,0.7361,0.781711555,"Sensitivity: 1.0, Resolution: 25x25",SB_1.0_25x25,1.306969356947591,0.173,0.0474341649025256,18.0,2024-05-08 00:04:34.259380
92142,97440.0,3839.0,4059.0,0.6911326050758362,0.5272220815396302,0.5202101703699554,0.6556663513183594,0.7595,0.7870566299999999,"Sensitivity: 2.0, Resolution: 25x25, Jet rotation: +5",SB_2.0_jet_aug_5_25x25,1.906537201315516,0.244,0.0031622776601683,19.0,2024-05-08 00:05:37.467757
15467,16267.0,3866.0,4066.0,0.6906291842460632,0.5332829046898638,0.5311581296095031,0.642408013343811,0.7972,0.8554151649999999,"Sensitivity: 3.0, Resolution: 25x25",SB_3.0_25x25,1.872700830351714,0.5599999999999999,0.1106797181058932,16.0,2024-05-08 00:06:43.615829
91482,97278.0,3811.0,4052.0,0.6902492642402649,0.5337657382678367,0.5349964046508484,0.6726385951042175,0.68065,0.71408159,"Sensitivity: 1.0, Resolution: 25x25, Jet rotation: +5",SB_1.0_jet_aug_5_25x25,1.2143146215046576,0.121,0.0031622776601683,18.0,2024-05-08 00:07:31.106055
15357,16240.0,3839.0,4059.0,0.6901656985282898,0.5343124841732084,0.5356614769349284,0.6466531753540039,0.77235,0.82643063,"Sensitivity: 2.0, Resolution: 25x25",SB_2.0_25x25,1.6503927108418772,0.504,0.1676007159889241,17.0,2024-05-08 00:08:34.181183
92802,97602.0,3866.0,4066.0,0.6903368234634399,0.5286182551689359,0.5216401249532736,0.58122318983078,0.82695,0.8783691,"Sensitivity: 3.0, Resolution: 25x25, Jet rotation: +5",SB_3.0_jet_aug_5_25x25,2.372656928424335,4.076,7.257427230086431,22.0,2024-05-08 00:10:14.609358
15577,16294.0,3894.0,4072.0,0.690291166305542,0.5301280441877981,0.5319302314376155,0.6411651968955994,0.8,0.8592953000000001,"Sensitivity: 4.0, Resolution: 25x25",SB_4.0_25x25,1.890725813014674,0.718,0.2276839915321233,17.0,2024-05-08 00:11:20.467654
92142,97440.0,3839.0,4059.0,0.6889727711677551,0.533679412509496,0.5327160575827975,0.5863652229309082,0.80125,0.8443793549999999,"Sensitivity: 2.0, Resolution: 25x25, Jet rotation: +5",SB_2.0_jet_aug_5_25x25,2.220551372970236,3.61,4.591627162564487,25.0,2024-05-08 00:12:29.135591
15467,16267.0,3866.0,4066.0,0.689793586730957,0.5368129097327282,0.5357572951117732,0.6528312563896179,0.7314,0.776694555,"Sensitivity: 3.0, Resolution: 25x25",SB_3.0_25x25,1.2952689296049682,0.152,0.0,21.0,2024-05-08 00:13:37.862464
93462,97764.0,3894.0,4072.0,0.6899758577346802,0.5286216419784082,0.5289816369044916,0.5793886184692383,0.851,0.903693505,"Sensitivity: 4.0, Resolution: 25x25, Jet rotation: +5",SB_4.0_jet_aug_5_25x25,2.5336168613269057,4.638,7.4092165577745135,20.0,2024-05-08 00:14:41.106433
15687,16321.0,3921.0,4079.0,0.6905315518379211,0.532125,0.5326446084375787,0.6323524117469788,0.81695,0.8760956200000001,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.11113656592841,1.34,0.7968939703624316,17.0,2024-05-08 00:15:50.751665
92802,97602.0,3866.0,4066.0,0.6878001689910889,0.5358043368633384,0.5389566399112014,0.5479053854942322,0.8546,0.8996473949999999,"Sensitivity: 3.0, Resolution: 25x25, Jet rotation: +5",SB_3.0_jet_aug_5_25x25,2.540573872179276,5.338,9.588025865630527,26.0,2024-05-08 00:17:47.082519
15577,16294.0,3894.0,4072.0,0.6897240281105042,0.5330153150891288,0.538838213139352,0.6363014578819275,0.79835,0.86182647,"Sensitivity: 4.0, Resolution: 25x25",SB_4.0_25x25,1.9210836785522905,1.292,0.698863362897212,18.0,2024-05-08 00:18:52.588476
94122,97926.0,3921.0,4079.0,0.6887148022651672,0.5335,0.529327845942908,0.5362948775291443,0.83185,0.850342655,"Sensitivity: 5.0, Resolution: 25x25, Jet rotation: +5",SB_5.0_jet_aug_5_25x25,2.4087068937502547,4.376,6.49848059164602,31.0,2024-05-08 00:20:39.343747
15797,16347.0,3949.0,4086.0,0.6896730065345764,0.5327940261356565,0.5350400052951192,0.6181600689888,0.8525,0.9214244700000002,"Sensitivity: 6.0, Resolution: 25x25",SB_6.0_25x25,2.436218709393719,2.808,3.3962862070208395,21.0,2024-05-08 00:21:53.034273
93462,97764.0,3894.0,4072.0,0.6866790056228638,0.5374089881998494,0.5359683251549157,0.5029168725013733,0.88345,0.92937767,"Sensitivity: 4.0, Resolution: 25x25, Jet rotation: +5",SB_4.0_jet_aug_5_25x25,2.723669748703025,5.957999999999999,9.765113414599956,23.0,2024-05-08 00:22:36.741821
15687,16321.0,3921.0,4079.0,0.6887031197547913,0.541,0.5429455326918455,0.6321865320205688,0.81565,0.8780105850000001,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.185450090942367,1.62,1.758226379053619,32.0,2024-05-08 00:24:05.718047
94782,98082.0,3949.0,4086.0,0.686688244342804,0.5327940261356565,0.5294218428874167,0.5569061040878296,0.8345,0.85976651,"Sensitivity: 6.0, Resolution: 25x25, Jet rotation: +5",SB_6.0_jet_aug_5_25x25,2.428629243009316,3.513,6.267634322453728,26.0,2024-05-08 00:26:14.764436
15907,16374.0,3976.0,4092.0,0.6889992356300354,0.5349529003470501,0.5342087962771742,0.5906845331192017,0.88445,0.95137809,"Sensitivity: 7.0, Resolution: 25x25",SB_7.0_25x25,2.7318916706194627,4.731,5.891323280893691,29.0,2024-05-08 00:27:48.708404
94122,97926.0,3921.0,4079.0,0.6867439150810242,0.5375,0.5373103346123947,0.5087171792984009,0.86835,0.904358895,"Sensitivity: 5.0, Resolution: 25x25, Jet rotation: +5",SB_5.0_jet_aug_5_25x25,2.6313312410261083,5.6000000000000005,11.00472625738596,26.0,2024-05-08 00:28:20.545740
15797,16347.0,3949.0,4086.0,0.688969612121582,0.5362787803360298,0.5417867581611706,0.6265640258789062,0.815,0.8817952649999999,"Sensitivity: 6.0, Resolution: 25x25",SB_6.0_25x25,2.0978549997557026,1.614,1.008766573593713,19.0,2024-05-08 00:29:26.230186
95442,98244.0,3976.0,4092.0,0.6874608397483826,0.5321021318790282,0.5294436155053488,0.5398037433624268,0.8527,0.88142896,"Sensitivity: 7.0, Resolution: 25x25, Jet rotation: +5",SB_7.0_jet_aug_5_25x25,2.540573872179276,4.799,8.582421569696981,23.0,2024-05-08 00:31:36.382982
94782,98082.0,3949.0,4086.0,0.6861138343811035,0.5411325451151213,0.5440687289619099,0.5336622595787048,0.8676,0.91659094,"Sensitivity: 6.0, Resolution: 25x25, Jet rotation: +5",SB_6.0_jet_aug_5_25x25,2.639553162942546,5.467,10.14774901148033,21.0,2024-05-08 00:32:53.030925
16017,16401.0,4004.0,4099.0,0.6876780986785889,0.5370850302357152,0.5391914136120041,0.5645058155059814,0.89645,0.960329965,"Sensitivity: 8.0, Resolution: 25x25",SB_8.0_25x25,2.820119217338161,5.38,7.159396622621211,32.0,2024-05-08 00:33:10.456090
15907,16374.0,3976.0,4092.0,0.6874635219573975,0.5379276152702033,0.542852330257203,0.5869020819664001,0.8589,0.926753875,"Sensitivity: 7.0, Resolution: 25x25",SB_7.0_25x25,2.54816333856368,4.701,7.067690570476328,39.0,2024-05-08 00:34:36.030963
96102,98406.0,4004.0,4099.0,0.6860011219978333,0.5364679748241392,0.53068083416949,0.53609699010849,0.88475,0.92672107,"Sensitivity: 8.0, Resolution: 25x25, Jet rotation: +5",SB_8.0_jet_aug_5_25x25,2.7315754428534462,5.631,10.14774901148033,20.0,2024-05-08 00:36:32.914442
16127,16428.0,4031.0,4106.0,0.6872634291648865,0.5376674450043013,0.5356151479709794,0.5328991413116455,0.90405,0.95792596,"Sensitivity: 9.0, Resolution: 25x25",SB_9.0_25x25,2.8618612824523835,6.216,8.829079227190116,37.0,2024-05-08 00:38:17.779232
95442,98244.0,3976.0,4092.0,0.6858782172203064,0.538175508180466,0.5388956724216265,0.5343716740608215,0.8578,0.876160795,"Sensitivity: 7.0, Resolution: 25x25, Jet rotation: +5",SB_7.0_jet_aug_5_25x25,2.5544878938840165,4.688,11.067971810589327,25.0,2024-05-08 00:38:36.586533
16017,16401.0,4004.0,4099.0,0.6876632571220398,0.5393064297173886,0.5424466665318093,0.5914380550384521,0.86455,0.93350944,"Sensitivity: 8.0, Resolution: 25x25",SB_8.0_25x25,2.591802770274004,3.95,6.786247858721343,35.0,2024-05-08 00:40:12.223243
96762,98568.0,4031.0,4106.0,0.6848642230033875,0.5384048175003072,0.5423733841587899,0.4807694256305694,0.88355,0.920476865,"Sensitivity: 9.0, Resolution: 25x25, Jet rotation: +5",SB_9.0_jet_aug_5_25x25,2.7287293929592944,4.799,7.633738271646468,32.0,2024-05-08 00:43:27.502088
96102,98406.0,4004.0,4099.0,0.6846389770507812,0.5402937183759101,0.5434023161517672,0.5228219032287598,0.888,0.92477985,"Sensitivity: 8.0, Resolution: 25x25, Jet rotation: +5",SB_8.0_jet_aug_5_25x25,2.7315754428534462,5.8420000000000005,12.263312766132977,25.0,2024-05-08 00:44:18.635517
16237,16455.0,4059.0,4113.0,0.6865103840827942,0.5360988742046011,0.5421616975049577,0.5495179295539856,0.89455,0.96023723,"Sensitivity: 10.0, Resolution: 25x25",SB_10.0_25x25,2.807786334463504,5.618999999999999,7.051879182175487,31.0,2024-05-08 00:45:02.926387
16127,16428.0,4031.0,4106.0,0.6857880353927612,0.5413543074843309,0.5466879733695618,0.541695773601532,0.8838,0.947352025,"Sensitivity: 9.0, Resolution: 25x25",SB_9.0_25x25,2.742959642430052,5.631,10.160398122121002,35.0,2024-05-08 00:45:56.375336
97422,98730.0,4059.0,4113.0,0.6837018728256226,0.5378120411160059,0.5395829099196767,0.4883213937282562,0.89745,0.944713105,"Sensitivity: 10.0, Resolution: 25x25, Jet rotation: +5",SB_10.0_jet_aug_5_25x25,2.81917053404011,5.589,9.186416602789144,25.0,2024-05-08 00:49:08.996200
15137,16187.0,3784.0,4046.0,0.6915994882583618,0.5237547892720307,0.5223562749313132,0.6828790903091431,0.6316,0.6465850399999999,"Sensitivity: 0.0, Resolution: 25x25",SB_0.0_25x25,0.7690659269529498,0.052,0.0,18.0,2024-05-08 00:50:16.773428
96762,98568.0,4031.0,4106.0,0.6828475594520569,0.5450411699643604,0.5525794189043679,0.5116895437240601,0.8708,0.89875487,"Sensitivity: 9.0, Resolution: 25x25, Jet rotation: +5",SB_9.0_jet_aug_5_25x25,2.639869390708563,4.107,8.09859308769122,30.0,2024-05-08 00:50:45.343622
16237,16455.0,4059.0,4113.0,0.6856842637062073,0.5441752325012237,0.5479042798517635,0.5300095677375793,0.8901,0.94505369,"Sensitivity: 10.0, Resolution: 25x25",SB_10.0_25x25,2.779009607755972,6.262999999999999,9.888442243346525,42.0,2024-05-08 00:52:33.872270
90822,97122.0,3784.0,4046.0,0.6919426321983337,0.5228607918263091,0.5157728602571485,0.6982545852661133,0.5305,0.4523553,"Sensitivity: 0.0, Resolution: 25x25, Jet rotation: +5",SB_0.0_jet_aug_5_25x25,0.4768714711533915,0.102,0.0,19.0,2024-05-08 00:53:21.377878
15247,16213.0,3811.0,4052.0,0.6916266083717346,0.52422739412438,0.5228465594088707,0.6758186221122742,0.6855,0.71588415,"Sensitivity: 1.0, Resolution: 25x25",SB_1.0_25x25,1.0473463610477671,0.1849999999999999,0.0664078308635359,19.0,2024-05-08 00:54:32.963289
97422,98730.0,4059.0,4113.0,0.682346522808075,0.5427068037200196,0.5498852717457616,0.5361188650131226,0.87865,0.919519805,"Sensitivity: 10.0, Resolution: 25x25, Jet rotation: +5",SB_10.0_jet_aug_5_25x25,2.70311494391193,4.241,8.206110528136945,30.0,2024-05-08 00:57:19.833405
